,population size,function evaluations,bitflip probability,cross probability,fitness,execution
1312,100,1000,0.05,0.4,45.0,22
1313,100,1000,0.05,0.4,44.0,23
1314,100,1000,0.05,0.4,44.0,24
1315,100,1000,0.05,0.4,46.0,25
1316,100,1000,0.05,0.4,47.0,26
1317,100,1000,0.05,0.4,42.0,27
1318,100,1000,0.05,0.4,43.0,28
1319,100,1000,0.05,0.4,42.0,29
1320,100,1000,0.05,0.5,45.0,0
1321,100,1000,0.05,0.5,46.0,1
1322,100,1000,0.05,0.5,45.0,2
1323,100,1000,0.05,0.5,44.0,3
1324,100,1000,0.05,0.5,44.0,4
1325,100,1000,0.05,0.5,46.0,5
1326,100,1000,0.05,0.5,45.0,6
1327,100,1000,0.05,0.5,45.0,7
1328,100,1000,0.05,0.5,44.0,8
1329,100,1000,0.05,0.5,44.0,9
1330,100,1000,0.05,0.5,46.0,10
1331,100,1000,0.05,0.5,45.0,11
1332,100,1000,0.05,0.5,44.0,12
1333,100,1000,0.05,0.5,44.0,13
1334,100,1000,0.05,0.5,45.0,14
1335,100,1000,0.05,0.5,47.0,15
1336,100,1000,0.05,0.5,46.0,16
1337,100,1000,0.05,0.5,46.0,17
1338,100,1000,0.05,0.5,46.0,18
1339,100,1000,0.05,0.5,44.0,19
1340,100,1000,0.05,0.5,46.0,20
1341,100,1000,0.05,0.5,44.0,21
1342,100,1000,0.05,0.5,45.0,22
1343,100,1000,0.05,0.5,44.0,23
1344,100,1000,0.05,0.5,45.0,24
1345,100,1000,0.05,0.5,46.0,25
1346,100,1000,0.05,0.5,48.0,26
1347,100,1000,0.05,0.5,44.0,27
1348,100,1000,0.05,0.5,45.0,28
1349,100,1000,0.05,0.5,43.0,29
1350,100,1000,0.05,0.6,45.0,0
1351,100,1000,0.05,0.6,46.0,1
1352,100,1000,0.05,0.6,45.0,2
1353,100,1000,0.05,0.6,44.0,3
1354,100,1000,0.05,0.6,43.0,4
1355,100,1000,0.05,0.6,45.0,5
1356,100,1000,0.05,0.6,45.0,6
1357,100,1000,0.05,0.6,46.0,7
1358,100,1000,0.05,0.6,45.0,8
1359,100,1000,0.05,0.6,44.0,9
1360,100,1000,0.05,0.6,45.0,10
1361,100,1000,0.05,0.6,46.0,11
1362,100,1000,0.05,0.6,45.0,12
1363,100,1000,0.05,0.6,46.0,13
1364,100,1000,0.05,0.6,44.0,14
1365,100,1000,0.05,0.6,45.0,15
1366,100,1000,0.05,0.6,46.0,16
1367,100,1000,0.05,0.6,46.0,17
1368,100,1000,0.05,0.6,47.0,18
1369,100,1000,0.05,0.6,45.0,19
1370,100,1000,0.05,0.6,44.0,20
1371,100,1000,0.05,0.6,46.0,21
1372,100,1000,0.05,0.6,43.0,22
1373,100,1000,0.05,0.6,44.0,23
1374,100,1000,0.05,0.6,45.0,24
1375,100,1000,0.05,0.6,44.0,25
1376,100,1000,0.05,0.6,46.0,26
1377,100,1000,0.05,0.6,44.0,27
1378,100,1000,0.05,0.6,46.0,28
1379,100,1000,0.05,0.6,47.0,29
1380,100,1000,0.05,0.7,46.0,0
1381,100,1000,0.05,0.7,46.0,1
1382,100,1000,0.05,0.7,45.0,2
1383,100,1000,0.05,0.7,45.0,3
1384,100,1000,0.05,0.7,44.0,4
1385,100,1000,0.05,0.7,46.0,5
1386,100,1000,0.05,0.7,44.0,6
1387,100,1000,0.05,0.7,46.0,7
1388,100,1000,0.05,0.7,45.0,8
1389,100,1000,0.05,0.7,47.0,9
1390,100,1000,0.05,0.7,47.0,10
1391,100,1000,0.05,0.7,46.0,11
1392,100,1000,0.05,0.7,46.0,12
1393,100,1000,0.05,0.7,47.0,13
1394,100,1000,0.05,0.7,47.0,14
1395,100,1000,0.05,0.7,45.0,15
1396,100,1000,0.05,0.7,48.0,16
1397,100,1000,0.05,0.7,44.0,17
1398,100,1000,0.05,0.7,46.0,18
1399,100,1000,0.05,0.7,44.0,19
1400,100,1000,0.05,0.7,44.0,20
1401,100,1000,0.05,0.7,46.0,21
1402,100,1000,0.05,0.7,44.0,22
1403,100,1000,0.05,0.7,47.0,23
1404,100,1000,0.05,0.7,46.0,24
1405,100,1000,0.05,0.7,44.0,25
1406,100,1000,0.05,0.7,47.0,26
1407,100,1000,0.05,0.7,47.0,27
1408,100,1000,0.05,0.7,45.0,28
1409,100,1000,0.05,0.7,46.0,29
1410,100,1000,0.05,0.8,45.0,0
1411,100,1000,0.05,0.8,46.0,1
1412,100,1000,0.05,0.8,45.0,2
1413,100,1000,0.05,0.8,48.0,3
1414,100,1000,0.05,0.8,46.0,4
1415,100,1000,0.05,0.8,45.0,5
1416,100,1000,0.05,0.8,45.0,6
1417,100,1000,0.05,0.8,45.0,7
1418,100,1000,0.05,0.8,46.0,8
1419,100,1000,0.05,0.8,46.0,9
1420,100,1000,0.05,0.8,43.0,10
1421,100,1000,0.05,0.8,45.0,11
1422,100,1000,0.05,0.8,46.0,12
1423,100,1000,0.05,0.8,44.0,13
1424,100,1000,0.05,0.8,46.0,14
1425,100,1000,0.05,0.8,46.0,15
1426,100,1000,0.05,0.8,45.0,16
1427,100,1000,0.05,0.8,47.0,17
1428,100,1000,0.05,0.8,45.0,18
1429,100,1000,0.05,0.8,45.0,19
1430,100,1000,0.05,0.8,45.0,20
1431,100,1000,0.05,0.8,45.0,21
1432,100,1000,0.05,0.8,45.0,22
1433,100,1000,0.05,0.8,45.0,23
1434,100,1000,0.05,0.8,45.0,24
1435,100,1000,0.05,0.8,46.0,25
1436,100,1000,0.05,0.8,45.0,26
1437,100,1000,0.05,0.8,48.0,27
1438,100,1000,0.05,0.8,46.0,28
1439,100,1000,0.05,0.8,45.0,29
1440,100,1000,0.05,0.9,47.0,0
1441,100,1000,0.05,0.9,47.0,1
1442,100,1000,0.05,0.9,46.0,2
1443,100,1000,0.05,0.9,45.0,3
1444,100,1000,0.05,0.9,46.0,4
1445,100,1000,0.05,0.9,46.0,5
1446,100,1000,0.05,0.9,45.0,6
1447,100,1000,0.05,0.9,47.0,7
1448,100,1000,0.05,0.9,46.0,8
1449,100,1000,0.05,0.9,46.0,9
1450,100,1000,0.05,0.9,45.0,10
1451,100,1000,0.05,0.9,45.0,11
1452,100,1000,0.05,0.9,46.0,12
1453,100,1000,0.05,0.9,47.0,13
1454,100,1000,0.05,0.9,46.0,14
1455,100,1000,0.05,0.9,45.0,15
1456,100,1000,0.05,0.9,48.0,16
1457,100,1000,0.05,0.9,45.0,17
1458,100,1000,0.05,0.9,48.0,18
1459,100,1000,0.05,0.9,43.0,19
1460,100,1000,0.05,0.9,47.0,20
1461,100,1000,0.05,0.9,45.0,21
1462,100,1000,0.05,0.9,46.0,22
1463,100,1000,0.05,0.9,47.0,23
1464,100,1000,0.05,0.9,45.0,24
1465,100,1000,0.05,0.9,45.0,25
1466,100,1000,0.05,0.9,45.0,26
1467,100,1000,0.05,0.9,45.0,27
1468,100,1000,0.05,0.9,45.0,28
1469,100,1000,0.05,0.9,47.0,29
1470,100,1000,0.05,1.0,45.0,0
1471,100,1000,0.05,1.0,47.0,1
1472,100,1000,0.05,1.0,47.0,2
1473,100,1000,0.05,1.0,47.0,3
1474,100,1000,0.05,1.0,45.0,4
1475,100,1000,0.05,1.0,46.0,5
1476,100,1000,0.05,1.0,45.0,6
1477,100,1000,0.05,1.0,47.0,7
1478,100,1000,0.05,1.0,44.0,8
1479,100,1000,0.05,1.0,47.0,9
1480,100,1000,0.05,1.0,46.0,10
1481,100,1000,0.05,1.0,47.0,11
1482,100,1000,0.05,1.0,46.0,12
1483,100,1000,0.05,1.0,47.0,13
1484,100,1000,0.05,1.0,46.0,14
1485,100,1000,0.05,1.0,44.0,15
1486,100,1000,0.05,1.0,46.0,16
1487,100,1000,0.05,1.0,45.0,17
1488,100,1000,0.05,1.0,46.0,18
1489,100,1000,0.05,1.0,47.0,19
1490,100,1000,0.05,1.0,46.0,20
1491,100,1000,0.05,1.0,47.0,21
1492,100,1000,0.05,1.0,45.0,22
1493,100,1000,0.05,1.0,47.0,23
1494,100,1000,0.05,1.0,46.0,24
1495,100,1000,0.05,1.0,46.0,25
1496,100,1000,0.05,1.0,46.0,26
1497,100,1000,0.05,1.0,47.0,27
1498,100,1000,0.05,1.0,47.0,28
1499,100,1000,0.05,1.0,48.0,29
1500,100,1000,0.06,0.1,43.0,0
1501,100,1000,0.06,0.1,42.0,1
1502,100,1000,0.06,0.1,47.0,2
1503,100,1000,0.06,0.1,43.0,3
1504,100,1000,0.06,0.1,44.0,4
1505,100,1000,0.06,0.1,43.0,5
1506,100,1000,0.06,0.1,45.0,6
1507,100,1000,0.06,0.1,43.0,7
1508,100,1000,0.06,0.1,43.0,8
1509,100,1000,0.06,0.1,41.0,9
1510,100,1000,0.06,0.1,42.0,10
1511,100,1000,0.06,0.1,41.0,11
1512,100,1000,0.06,0.1,42.0,12
1513,100,1000,0.06,0.1,42.0,13
1514,100,1000,0.06,0.1,42.0,14
1515,100,1000,0.06,0.1,43.0,15
1516,100,1000,0.06,0.1,43.0,16
1517,100,1000,0.06,0.1,45.0,17
1518,100,1000,0.06,0.1,44.0,18
1519,100,1000,0.06,0.1,42.0,19
1520,100,1000,0.06,0.1,43.0,20
1521,100,1000,0.06,0.1,42.0,21
1522,100,1000,0.06,0.1,42.0,22
1523,100,1000,0.06,0.1,42.0,23
1524,100,1000,0.06,0.1,44.0,24
1525,100,1000,0.06,0.1,43.0,25
1526,100,1000,0.06,0.1,45.0,26
1527,100,1000,0.06,0.1,42.0,27
1528,100,1000,0.06,0.1,43.0,28
1529,100,1000,0.06,0.1,44.0,29
1530,100,1000,0.06,0.2,44.0,0
1531,100,1000,0.06,0.2,42.0,1
1532,100,1000,0.06,0.2,44.0,2
1533,100,1000,0.06,0.2,42.0,3
1534,100,1000,0.06,0.2,41.0,4
1535,100,1000,0.06,0.2,45.0,5
1536,100,1000,0.06,0.2,43.0,6
1537,100,1000,0.06,0.2,44.0,7
1538,100,1000,0.06,0.2,45.0,8
1539,100,1000,0.06,0.2,44.0,9
1540,100,1000,0.06,0.2,42.0,10
1541,100,1000,0.06,0.2,45.0,11
1542,100,1000,0.06,0.2,42.0,12
1543,100,1000,0.06,0.2,43.0,13
1544,100,1000,0.06,0.2,44.0,14
1545,100,1000,0.06,0.2,45.0,15
1546,100,1000,0.06,0.2,41.0,16
1547,100,1000,0.06,0.2,42.0,17
1548,100,1000,0.06,0.2,43.0,18
1549,100,1000,0.06,0.2,45.0,19
1550,100,1000,0.06,0.2,44.0,20
1551,100,1000,0.06,0.2,45.0,21
1552,100,1000,0.06,0.2,43.0,22
1553,100,1000,0.06,0.2,43.0,23
1554,100,1000,0.06,0.2,43.0,24
1555,100,1000,0.06,0.2,45.0,25
1556,100,1000,0.06,0.2,43.0,26
1557,100,1000,0.06,0.2,42.0,27
1558,100,1000,0.06,0.2,44.0,28
1559,100,1000,0.06,0.2,43.0,29
1560,100,1000,0.06,0.3,42.0,0
1561,100,1000,0.06,0.3,45.0,1
1562,100,1000,0.06,0.3,44.0,2
1563,100,1000,0.06,0.3,46.0,3
1564,100,1000,0.06,0.3,45.0,4
1565,100,1000,0.06,0.3,47.0,5
1566,100,1000,0.06,0.3,45.0,6
1567,100,1000,0.06,0.3,44.0,7
1568,100,1000,0.06,0.3,46.0,8
1569,100,1000,0.06,0.3,43.0,9
1570,100,1000,0.06,0.3,44.0,10
1571,100,1000,0.06,0.3,43.0,11
1572,100,1000,0.06,0.3,46.0,12
1573,100,1000,0.06,0.3,45.0,13
1574,100,1000,0.06,0.3,45.0,14
1575,100,1000,0.06,0.3,46.0,15
1576,100,1000,0.06,0.3,44.0,16
1577,100,1000,0.06,0.3,43.0,17
1578,100,1000,0.06,0.3,44.0,18
1579,100,1000,0.06,0.3,43.0,19
1580,100,1000,0.06,0.3,43.0,20
1581,100,1000,0.06,0.3,44.0,21
1582,100,1000,0.06,0.3,45.0,22
1583,100,1000,0.06,0.3,45.0,23
1584,100,1000,0.06,0.3,44.0,24
1585,100,1000,0.06,0.3,42.0,25
1586,100,1000,0.06,0.3,44.0,26
1587,100,1000,0.06,0.3,43.0,27
1588,100,1000,0.06,0.3,44.0,28
1589,100,1000,0.06,0.3,43.0,29
1590,100,1000,0.06,0.4,43.0,0
1591,100,1000,0.06,0.4,47.0,1
1592,100,1000,0.06,0.4,45.0,2
1593,100,1000,0.06,0.4,47.0,3
1594,100,1000,0.06,0.4,46.0,4
1595,100,1000,0.06,0.4,46.0,5
1596,100,1000,0.06,0.4,44.0,6
1597,100,1000,0.06,0.4,45.0,7
1598,100,1000,0.06,0.4,45.0,8
1599,100,1000,0.06,0.4,43.0,9
1600,100,1000,0.06,0.4,43.0,10
1601,100,1000,0.06,0.4,43.0,11
1602,100,1000,0.06,0.4,46.0,12
1603,100,1000,0.06,0.4,44.0,13
1604,100,1000,0.06,0.4,44.0,14
1605,100,1000,0.06,0.4,44.0,15
1606,100,1000,0.06,0.4,45.0,16
1607,100,1000,0.06,0.4,44.0,17
1608,100,1000,0.06,0.4,43.0,18
1609,100,1000,0.06,0.4,43.0,19
1610,100,1000,0.06,0.4,45.0,20
1611,100,1000,0.06,0.4,44.0,21
1612,100,1000,0.06,0.4,45.0,22
1613,100,1000,0.06,0.4,43.0,23
1614,100,1000,0.06,0.4,43.0,24
1615,100,1000,0.06,0.4,42.0,25
1616,100,1000,0.06,0.4,45.0,26
1617,100,1000,0.06,0.4,44.0,27
1618,100,1000,0.06,0.4,45.0,28
1619,100,1000,0.06,0.4,43.0,29
1620,100,1000,0.06,0.5,45.0,0
1621,100,1000,0.06,0.5,46.0,1
1622,100,1000,0.06,0.5,45.0,2
1623,100,1000,0.06,0.5,44.0,3
1624,100,1000,0.06,0.5,45.0,4
1625,100,1000,0.06,0.5,44.0,5
1626,100,1000,0.06,0.5,44.0,6
1627,100,1000,0.06,0.5,44.0,7
1628,100,1000,0.06,0.5,44.0,8
1629,100,1000,0.06,0.5,44.0,9
1630,100,1000,0.06,0.5,44.0,10
1631,100,1000,0.06,0.5,46.0,11
1632,100,1000,0.06,0.5,44.0,12
1633,100,1000,0.06,0.5,45.0,13
1634,100,1000,0.06,0.5,43.0,14
1635,100,1000,0.06,0.5,44.0,15
1636,100,1000,0.06,0.5,46.0,16
1637,100,1000,0.06,0.5,43.0,17
1638,100,1000,0.06,0.5,43.0,18
1639,100,1000,0.06,0.5,46.0,19
1640,100,1000,0.06,0.5,46.0,20
1641,100,1000,0.06,0.5,46.0,21
1642,100,1000,0.06,0.5,44.0,22
1643,100,1000,0.06,0.5,45.0,23
1644,100,1000,0.06,0.5,46.0,24
1645,100,1000,0.06,0.5,45.0,25
1646,100,1000,0.06,0.5,44.0,26
1647,100,1000,0.06,0.5,45.0,27
1648,100,1000,0.06,0.5,46.0,28
1649,100,1000,0.06,0.5,44.0,29
1650,100,1000,0.06,0.6,45.0,0
1651,100,1000,0.06,0.6,46.0,1
1652,100,1000,0.06,0.6,46.0,2
1653,100,1000,0.06,0.6,44.0,3
1654,100,1000,0.06,0.6,45.0,4
1655,100,1000,0.06,0.6,45.0,5
1656,100,1000,0.06,0.6,46.0,6
1657,100,1000,0.06,0.6,45.0,7
1658,100,1000,0.06,0.6,42.0,8
1659,100,1000,0.06,0.6,46.0,9
1660,100,1000,0.06,0.6,44.0,10
1661,100,1000,0.06,0.6,44.0,11
1662,100,1000,0.06,0.6,45.0,12
1663,100,1000,0.06,0.6,46.0,13
1664,100,1000,0.06,0.6,45.0,14
1665,100,1000,0.06,0.6,47.0,15
1666,100,1000,0.06,0.6,46.0,16
1667,100,1000,0.06,0.6,44.0,17
1668,100,1000,0.06,0.6,45.0,18
1669,100,1000,0.06,0.6,44.0,19
1670,100,1000,0.06,0.6,43.0,20
1671,100,1000,0.06,0.6,44.0,21
1672,100,1000,0.06,0.6,45.0,22
1673,100,1000,0.06,0.6,45.0,23
1674,100,1000,0.06,0.6,45.0,24
1675,100,1000,0.06,0.6,45.0,25
1676,100,1000,0.06,0.6,43.0,26
1677,100,1000,0.06,0.6,43.0,27
1678,100,1000,0.06,0.6,46.0,28
1679,100,1000,0.06,0.6,45.0,29
1680,100,1000,0.06,0.7,45.0,0
1681,100,1000,0.06,0.7,47.0,1
1682,100,1000,0.06,0.7,45.0,2
1683,100,1000,0.06,0.7,45.0,3
1684,100,1000,0.06,0.7,48.0,4
1685,100,1000,0.06,0.7,44.0,5
1686,100,1000,0.06,0.7,45.0,6
1687,100,1000,0.06,0.7,43.0,7
1688,100,1000,0.06,0.7,46.0,8
1689,100,1000,0.06,0.7,45.0,9
1690,100,1000,0.06,0.7,45.0,10
1691,100,1000,0.06,0.7,45.0,11
1692,100,1000,0.06,0.7,45.0,12
1693,100,1000,0.06,0.7,47.0,13
1694,100,1000,0.06,0.7,45.0,14
1695,100,1000,0.06,0.7,46.0,15
1696,100,1000,0.06,0.7,45.0,16
1697,100,1000,0.06,0.7,44.0,17
1698,100,1000,0.06,0.7,45.0,18
1699,100,1000,0.06,0.7,47.0,19
1700,100,1000,0.06,0.7,46.0,20
1701,100,1000,0.06,0.7,46.0,21
1702,100,1000,0.06,0.7,47.0,22
1703,100,1000,0.06,0.7,43.0,23
1704,100,1000,0.06,0.7,45.0,24
1705,100,1000,0.06,0.7,45.0,25
1706,100,1000,0.06,0.7,44.0,26
1707,100,1000,0.06,0.7,44.0,27
1708,100,1000,0.06,0.7,44.0,28
1709,100,1000,0.06,0.7,45.0,29
1710,100,1000,0.06,0.8,45.0,0
1711,100,1000,0.06,0.8,43.0,1
1712,100,1000,0.06,0.8,45.0,2
1713,100,1000,0.06,0.8,44.0,3
1714,100,1000,0.06,0.8,46.0,4
1715,100,1000,0.06,0.8,44.0,5
1716,100,1000,0.06,0.8,46.0,6
1717,100,1000,0.06,0.8,47.0,7
1718,100,1000,0.06,0.8,45.0,8
1719,100,1000,0.06,0.8,46.0,9
1720,100,1000,0.06,0.8,43.0,10
1721,100,1000,0.06,0.8,46.0,11
1722,100,1000,0.06,0.8,46.0,12
1723,100,1000,0.06,0.8,45.0,13
1724,100,1000,0.06,0.8,46.0,14
1725,100,1000,0.06,0.8,46.0,15
1726,100,1000,0.06,0.8,45.0,16
1727,100,1000,0.06,0.8,45.0,17
1728,100,1000,0.06,0.8,45.0,18
1729,100,1000,0.06,0.8,47.0,19
1730,100,1000,0.06,0.8,45.0,20
1731,100,1000,0.06,0.8,44.0,21
1732,100,1000,0.06,0.8,44.0,22
1733,100,1000,0.06,0.8,45.0,23
1734,100,1000,0.06,0.8,44.0,24
1735,100,1000,0.06,0.8,47.0,25
1736,100,1000,0.06,0.8,45.0,26
1737,100,1000,0.06,0.8,45.0,27
1738,100,1000,0.06,0.8,45.0,28
1739,100,1000,0.06,0.8,46.0,29
1740,100,1000,0.06,0.9,48.0,0
1741,100,1000,0.06,0.9,44.0,1
1742,100,1000,0.06,0.9,45.0,2
1743,100,1000,0.06,0.9,44.0,3
1744,100,1000,0.06,0.9,45.0,4
1745,100,1000,0.06,0.9,46.0,5
1746,100,1000,0.06,0.9,44.0,6
1747,100,1000,0.06,0.9,44.0,7
1748,100,1000,0.06,0.9,46.0,8
1749,100,1000,0.06,0.9,44.0,9
1750,100,1000,0.06,0.9,45.0,10
1751,100,1000,0.06,0.9,47.0,11
1752,100,1000,0.06,0.9,46.0,12
1753,100,1000,0.06,0.9,45.0,13
1754,100,1000,0.06,0.9,46.0,14
1755,100,1000,0.06,0.9,45.0,15
1756,100,1000,0.06,0.9,44.0,16
1757,100,1000,0.06,0.9,44.0,17
1758,100,1000,0.06,0.9,45.0,18
1759,100,1000,0.06,0.9,45.0,19
1760,100,1000,0.06,0.9,46.0,20
1761,100,1000,0.06,0.9,45.0,21
1762,100,1000,0.06,0.9,47.0,22
1763,100,1000,0.06,0.9,45.0,23
1764,100,1000,0.06,0.9,45.0,24
1765,100,1000,0.06,0.9,45.0,25
1766,100,1000,0.06,0.9,45.0,26
1767,100,1000,0.06,0.9,45.0,27
1768,100,1000,0.06,0.9,46.0,28
1769,100,1000,0.06,0.9,44.0,29
1770,100,1000,0.06,1.0,47.0,0
1771,100,1000,0.06,1.0,45.0,1
1772,100,1000,0.06,1.0,46.0,2
1773,100,1000,0.06,1.0,46.0,3
1774,100,1000,0.06,1.0,44.0,4
1775,100,1000,0.06,1.0,43.0,5
1776,100,1000,0.06,1.0,45.0,6
1777,100,1000,0.06,1.0,48.0,7
1778,100,1000,0.06,1.0,46.0,8
1779,100,1000,0.06,1.0,46.0,9
1780,100,1000,0.06,1.0,47.0,10
1781,100,1000,0.06,1.0,44.0,11
1782,100,1000,0.06,1.0,45.0,12
1783,100,1000,0.06,1.0,44.0,13
1784,100,1000,0.06,1.0,46.0,14
1785,100,1000,0.06,1.0,46.0,15
1786,100,1000,0.06,1.0,44.0,16
1787,100,1000,0.06,1.0,45.0,17
1788,100,1000,0.06,1.0,45.0,18
1789,100,1000,0.06,1.0,47.0,19
1790,100,1000,0.06,1.0,46.0,20
1791,100,1000,0.06,1.0,46.0,21
1792,100,1000,0.06,1.0,46.0,22
1793,100,1000,0.06,1.0,45.0,23
1794,100,1000,0.06,1.0,46.0,24
1795,100,1000,0.06,1.0,45.0,25
1796,100,1000,0.06,1.0,45.0,26
1797,100,1000,0.06,1.0,45.0,27
1798,100,1000,0.06,1.0,48.0,28
1799,100,1000,0.06,1.0,49.0,29
1800,100,1000,0.07,0.1,41.0,0
1801,100,1000,0.07,0.1,42.0,1
1802,100,1000,0.07,0.1,43.0,2
1803,100,1000,0.07,0.1,42.0,3
1804,100,1000,0.07,0.1,43.0,4
1805,100,1000,0.07,0.1,43.0,5
1806,100,1000,0.07,0.1,43.0,6
1807,100,1000,0.07,0.1,43.0,7
1808,100,1000,0.07,0.1,42.0,8
1809,100,1000,0.07,0.1,43.0,9
1810,100,1000,0.07,0.1,43.0,10
1811,100,1000,0.07,0.1,41.0,11
1812,100,1000,0.07,0.1,40.0,12
1813,100,1000,0.07,0.1,43.0,13
1814,100,1000,0.07,0.1,44.0,14
1815,100,1000,0.07,0.1,42.0,15
1816,100,1000,0.07,0.1,42.0,16
1817,100,1000,0.07,0.1,41.0,17
1818,100,1000,0.07,0.1,42.0,18
1819,100,1000,0.07,0.1,41.0,19
1820,100,1000,0.07,0.1,43.0,20
1821,100,1000,0.07,0.1,42.0,21
1822,100,1000,0.07,0.1,42.0,22
1823,100,1000,0.07,0.1,43.0,23
1824,100,1000,0.07,0.1,47.0,24
1825,100,1000,0.07,0.1,45.0,25
1826,100,1000,0.07,0.1,43.0,26
1827,100,1000,0.07,0.1,43.0,27
1828,100,1000,0.07,0.1,42.0,28
1829,100,1000,0.07,0.1,45.0,29
1830,100,1000,0.07,0.2,46.0,0
1831,100,1000,0.07,0.2,42.0,1
1832,100,1000,0.07,0.2,45.0,2
1833,100,1000,0.07,0.2,44.0,3
1834,100,1000,0.07,0.2,44.0,4
1835,100,1000,0.07,0.2,43.0,5
1836,100,1000,0.07,0.2,43.0,6
1837,100,1000,0.07,0.2,43.0,7
1838,100,1000,0.07,0.2,44.0,8
1839,100,1000,0.07,0.2,42.0,9
1840,100,1000,0.07,0.2,43.0,10
1841,100,1000,0.07,0.2,43.0,11
1842,100,1000,0.07,0.2,44.0,12
1843,100,1000,0.07,0.2,43.0,13
1844,100,1000,0.07,0.2,44.0,14
1845,100,1000,0.07,0.2,44.0,15
1846,100,1000,0.07,0.2,43.0,16
1847,100,1000,0.07,0.2,43.0,17
1848,100,1000,0.07,0.2,46.0,18
1849,100,1000,0.07,0.2,42.0,19
1850,100,1000,0.07,0.2,43.0,20
1851,100,1000,0.07,0.2,44.0,21
1852,100,1000,0.07,0.2,43.0,22
1853,100,1000,0.07,0.2,43.0,23
1854,100,1000,0.07,0.2,44.0,24
1855,100,1000,0.07,0.2,44.0,25
1856,100,1000,0.07,0.2,44.0,26
1857,100,1000,0.07,0.2,43.0,27
1858,100,1000,0.07,0.2,41.0,28
1859,100,1000,0.07,0.2,44.0,29
1860,100,1000,0.07,0.3,46.0,0
1861,100,1000,0.07,0.3,42.0,1
1862,100,1000,0.07,0.3,43.0,2
1863,100,1000,0.07,0.3,44.0,3
1864,100,1000,0.07,0.3,42.0,4
1865,100,1000,0.07,0.3,43.0,5
1866,100,1000,0.07,0.3,43.0,6
1867,100,1000,0.07,0.3,46.0,7
1868,100,1000,0.07,0.3,45.0,8
1869,100,1000,0.07,0.3,45.0,9
1870,100,1000,0.07,0.3,46.0,10
1871,100,1000,0.07,0.3,42.0,11
1872,100,1000,0.07,0.3,46.0,12
1873,100,1000,0.07,0.3,44.0,13
1874,100,1000,0.07,0.3,44.0,14
1875,100,1000,0.07,0.3,43.0,15
1876,100,1000,0.07,0.3,47.0,16
1877,100,1000,0.07,0.3,43.0,17
1878,100,1000,0.07,0.3,44.0,18
1879,100,1000,0.07,0.3,43.0,19
1880,100,1000,0.07,0.3,44.0,20
1881,100,1000,0.07,0.3,43.0,21
1882,100,1000,0.07,0.3,43.0,22
1883,100,1000,0.07,0.3,45.0,23
1884,100,1000,0.07,0.3,44.0,24
1885,100,1000,0.07,0.3,42.0,25
1886,100,1000,0.07,0.3,45.0,26
1887,100,1000,0.07,0.3,43.0,27
1888,100,1000,0.07,0.3,41.0,28
1889,100,1000,0.07,0.3,44.0,29
1890,100,1000,0.07,0.4,43.0,0
1891,100,1000,0.07,0.4,44.0,1
1892,100,1000,0.07,0.4,42.0,2
1893,100,1000,0.07,0.4,45.0,3
1894,100,1000,0.07,0.4,45.0,4
1895,100,1000,0.07,0.4,44.0,5
1896,100,1000,0.07,0.4,43.0,6
1897,100,1000,0.07,0.4,44.0,7
1898,100,1000,0.07,0.4,47.0,8
1899,100,1000,0.07,0.4,45.0,9
1900,100,1000,0.07,0.4,44.0,10
1901,100,1000,0.07,0.4,44.0,11
1902,100,1000,0.07,0.4,46.0,12
1903,100,1000,0.07,0.4,42.0,13
1904,100,1000,0.07,0.4,44.0,14
1905,100,1000,0.07,0.4,43.0,15
1906,100,1000,0.07,0.4,45.0,16
1907,100,1000,0.07,0.4,43.0,17
1908,100,1000,0.07,0.4,43.0,18
1909,100,1000,0.07,0.4,44.0,19
1910,100,1000,0.07,0.4,43.0,20
1911,100,1000,0.07,0.4,43.0,21
1912,100,1000,0.07,0.4,43.0,22
1913,100,1000,0.07,0.4,43.0,23
1914,100,1000,0.07,0.4,42.0,24
1915,100,1000,0.07,0.4,47.0,25
1916,100,1000,0.07,0.4,43.0,26
1917,100,1000,0.07,0.4,44.0,27
1918,100,1000,0.07,0.4,45.0,28
1919,100,1000,0.07,0.4,43.0,29
1920,100,1000,0.07,0.5,43.0,0
1921,100,1000,0.07,0.5,45.0,1
1922,100,1000,0.07,0.5,44.0,2
1923,100,1000,0.07,0.5,44.0,3
1924,100,1000,0.07,0.5,43.0,4
1925,100,1000,0.07,0.5,42.0,5
1926,100,1000,0.07,0.5,44.0,6
1927,100,1000,0.07,0.5,43.0,7
1928,100,1000,0.07,0.5,45.0,8
1929,100,1000,0.07,0.5,43.0,9
1930,100,1000,0.07,0.5,44.0,10
1931,100,1000,0.07,0.5,42.0,11
1932,100,1000,0.07,0.5,44.0,12
1933,100,1000,0.07,0.5,46.0,13
1934,100,1000,0.07,0.5,44.0,14
1935,100,1000,0.07,0.5,44.0,15
1936,100,1000,0.07,0.5,44.0,16
1937,100,1000,0.07,0.5,42.0,17
1938,100,1000,0.07,0.5,43.0,18
1939,100,1000,0.07,0.5,42.0,19
1940,100,1000,0.07,0.5,44.0,20
1941,100,1000,0.07,0.5,43.0,21
1942,100,1000,0.07,0.5,44.0,22
1943,100,1000,0.07,0.5,45.0,23
1944,100,1000,0.07,0.5,44.0,24
1945,100,1000,0.07,0.5,45.0,25
1946,100,1000,0.07,0.5,45.0,26
